Año,Actividad_Economica,Seccional,Total_Ingresos,Total_Retencion,Numero_Declaraciones,Variacion_Anual,Retencion_Promedio,Ratio_Retencion,Riesgo_Tributario
2024,Financiero,Medellin,1514669337.7348225,4829041.388482113,263,0.0690236882223236,20385.775779497886,0.003146246702875621,Medio
2022,Manufactura,Manizales,3513510453.3276916,45700488.98919288,149,0.3920647092443258,191665.33363062015,0.013757955789044296,Medio
2021,Tecnologia,Bucaramanga,878433910.6909095,44621471.719059534,282,0.13572352094064152,182247.4848484347,0.054810627519443066,Medio
2022,Salud,Cartagena,1711612425.0464482,10415120.497248212,580,0.2980660285533231,20183.089058549052,0.006018747121421721,Bajo
2021,Agropecuario,Medellin,3794422457.509474,138607563.15967983,911,0.09037127780709849,191663.35814479936,0.04370720091028228,Alto
2024,Construccion,Bogota,2266522414.423732,99005925.30970944,347,-0.012519994336433103,189381.5964812103,0.041346704163168574,Bajo
2022,Salud,Villavicencio,4666150061.494028,204459709.22464466,494,0.09706092856824164,561995.1278409467,0.040191930496444345,Bajo
2023,Tecnologia,Cartagena,5201796831.365326,237018062.3379151,663,0.10206991724162133,378136.8008450241,0.046962278653099335,Bajo
2021,Educacion,Manizales,2908336194.177528,95789070.16529225,125,0.10270278188201185,617803.8672666645,0.029146399358149964,Bajo
2024,Construccion,Manizales,4057294538.6247044,142774809.4006403,384,0.1273803697038568,220046.12241355565,0.029973883554244185,Medio
2023,Construccion,Barranquilla,4080116677.600628,200232585.48888358,1220,-0.24365342005456436,182702.03644080783,0.04936310073474406,Bajo
2023,Agropecuario,Bucaramanga,2122715041.5417228,76538537.70491374,1036,0.09634653148132542,86950.753975005,0.031431450136157404,Medio
2023,Servicios,Barranquilla,2723676987.7277756,127396097.30138683,518,-0.22271358486249382,213013.9147025956,0.05339714095124492,Bajo
2023,Agropecuario,Cali,3453763906.840567,72854853.67849073,317,0.3870894585531419,133730.43840853014,0.021957424029005027,Bajo
2024,Comercio,Manizales,1232642956.936833,51254509.72533537,584,-0.19660374847913165,88573.7350623797,0.04538578200682114,Bajo
2020,Construccion,Cucuta,4246597547.7880507,55980106.1991226,224,-0.19381979773728092,273671.4100134288,0.012243577663833306,Alto
2022,Educacion,Pereira,2708241518.507382,13092474.612162227,456,0.3053799225399774,33181.03622005846,0.0042966306264212075,Alto
2022,Financiero,Bucaramanga,3645039839.3678164,65397321.43838601,585,0.0031452542853840013,145179.19028439495,0.023973437660346687,Medio
2023,Comercio,Barranquilla,1839958009.137478,64775649.15670965,944,-0.23165892299922228,52373.50953604764,0.03846130862763198,Bajo
2023,Comercio,Manizales,2305338395.564587,120953029.38156334,295,0.24206363025041017,407045.9176261163,0.058248132847922574,Medio
2022,Manufactura,Barranquilla,1580762644.7304423,60520871.70455452,540,-0.09266036198196054,120725.30346258255,0.0466701842603732,Bajo
2022,Construccion,Bucaramanga,2693806219.8526874,10353626.135857455,271,0.30410184676800106,40489.49186359089,0.004153289804404282,Alto
2020,Educacion,Bogota,815971159.7577357,3574289.578639144,977,0.23124415467523102,2741.2380971835123,0.002842952829832338,Bajo
2023,Financiero,Cucuta,343594552.25694233,4007006.3936206875,611,0.07362571232609817,8201.784687112115,0.01241827029971142,Bajo
2024,Transporte,Cali,1939194395.5298874,29301580.550090104,617,0.18549296305757004,48594.013707672864,0.0176060259677063,Bajo
2024,Tecnologia,Villavicencio,361642736.0580633,20564688.543621246,51,0.3290292738384998,394132.7447329386,0.0614349871945554,Medio
2021,Construccion,Manizales,356850700.9060128,3028516.2416137317,793,0.358198717101739,4830.043449700433,0.009807019417616226,Bajo
2022,Financiero,Medellin,4185490577.066096,44084315.60660991,809,0.25196623908612303,72349.71649147935,0.01171894693974603,Medio
2024,Agropecuario,Bucaramanga,2131463435.6008866,52529858.323763296,476,0.3244692779224471,95312.1424020521,0.023811003181109527,Bajo
2023,Servicios,Pereira,4443219317.023728,116064745.87413414,685,0.11492725417270472,195644.36895134664,0.024922271315837106,Bajo
2020,Educacion,Cucuta,1518130860.0423498,24510547.14547457,442,0.17667387588730477,38764.136509289245,0.014712947028394872,Bajo
2024,Comercio,Manizales,3517205374.9677153,166713856.6249235,1041,-0.1413063972759368,196319.31667933043,0.05879316111814444,Medio
2023,Manufactura,Barranquilla,3086792430.7159605,128324789.14441769,67,0.10851551177345778,1204774.4949735934,0.04018470329513355,Bajo
2020,Financiero,Medellin,616379654.8275785,28845538.560814228,869,0.14922512302876378,29385.20047874841,0.030996819345690763,Bajo
2024,Transporte,Pereira,1709312213.834797,27043046.493225276,56,0.047981876972006246,350240.4966034151,0.011120352614559719,Bajo
2022,Educacion,Manizales,387476439.9305915,1670612.1814374318,587,0.10640840095387871,3870.9972979002923,0.005045371106519468,Alto
2020,Salud,Cali,1522720810.425799,71462203.92516854,981,0.30599862972090386,71340.39117066171,0.057360047919904435,Bajo
2021,Transporte,Medellin,3329375755.519232,30182588.38755777,754,-0.12455310079070751,32318.405965385467,0.009116075368367484,Bajo
2024,Manufactura,Villavicencio,3896845269.0402813,30616092.71394842,408,0.35248443900677573,50331.2324263185,0.007515198252198085,Medio
2024,Agropecuario,Cali,3338992263.2356668,87970336.42272831,482,0.2711091897845116,150253.98695760604,0.02706373854335189,Medio
2021,Educacion,Medellin,762420886.9710546,8533923.5554542,415,0.31591195470585043,23074.270771186362,0.011351777786540099,Bajo
2023,Manufactura,Barranquilla,718979217.8207703,26591831.721110545,783,0.16333494694364498,38264.19196093253,0.041306511267024816,Medio
2023,Comercio,Manizales,3725070994.0719714,51782076.5072713,537,0.10204992717605152,103121.30708451197,0.012609264977920672,Bajo
2023,Salud,Manizales,952242659.6553432,34420272.124643885,668,-0.06453956107540723,46657.10328044386,0.03732242971456034,Medio
2023,Comercio,Pereira,1270294249.863174,49985866.42241432,429,0.38491117351843673,121546.33603370226,0.031033040394001454,Medio
2023,Comercio,Pereira,2785434887.9765854,145954682.25547165,518,0.26775916395406824,242820.2176250989,0.048316590109405706,Alto
2020,Transporte,Manizales,3612088323.848254,87191210.49346218,845,-0.19773387097975562,102040.13169565242,0.026641816978683154,Medio
2020,Construccion,Manizales,2651381959.3402047,72856804.5038895,837,0.13889476371415302,89867.16362640924,0.0378541127606403,Alto
2020,Construccion,Barranquilla,3917221789.4802475,288370714.3451256,594,0.3932426702409258,330023.21531140676,0.053860798455945325,Bajo
2020,Tecnologia,Medellin,4308319878.41113,130850942.4129016,187,-0.1122311849069843,567050.3583012832,0.02346242632796997,Bajo
2021,Manufactura,Pereira,3573425890.6884356,32268735.85910778,805,0.07027636578777474,44581.91463254327,0.008775335063103963,Bajo
2021,Tecnologia,Cali,4020841136.0109034,126978077.14234233,912,-0.15978149576779457,140287.85656541566,0.034259368052386496,Bajo
2021,Servicios,Bogota,941385516.3939663,24460969.7001864,833,0.1281246833886868,26240.77673374235,0.02128196756854521,Medio
2022,Manufactura,Cucuta,1196969675.3422935,3528385.8959811158,405,-0.06786818635438663,8951.607368736206,0.004203188701555355,Medio
2022,Financiero,Villavicencio,1756762273.4432018,92816090.51497725,858,0.32840459347073964,105480.06701668102,0.05223158505868184,Medio
2024,Manufactura,Medellin,3081811329.2159553,33453605.51815026,530,0.1652416891573849,44768.949975454714,0.007457667326268634,Medio
2020,Comercio,Manizales,3970564759.89506,149784957.30378717,43,-0.10559123495634176,2642850.808836312,0.03571361420865872,Medio
2024,Transporte,Cucuta,2359971577.628952,41140636.6468208,633,0.2575735562965085,71361.77578623453,0.018621987453382147,Bajo
2020,Construccion,Medellin,4498008938.024781,136015814.59067467,156,0.28636118149119305,678255.3147756817,0.029923505261330363,Medio
2022,Comercio,Cali,3345529764.4240766,71992308.50944588,630,0.362998256030467,103187.39613333151,0.022474309258353708,Medio
2021,Construccion,Villavicencio,1292616895.6870239,64249296.41895428,508,-0.10404238603117891,82994.59712676113,0.03933515060245786,Bajo
2020,Educacion,Medellin,1798977749.6782002,13916849.868207866,163,0.2403461548232372,102713.6820314369,0.007304181983203295,Bajo
2021,Agropecuario,Cali,102835070.244263,324912.7460785327,391,0.4137492859817353,682.8324895544355,0.0026562404399009384,Medio
2021,Tecnologia,Cucuta,3568987301.8905373,50146559.967220135,521,0.13451637117713125,110171.68390617995,0.01657729382822966,Alto
2023,Manufactura,Medellin,5154712884.116499,251706236.41396376,257,0.24820149525851104,1495535.0257837812,0.0528322586145751,Medio
2022,Tecnologia,Barranquilla,2914784651.375577,88927202.19519502,1012,-0.010941084397158102,91536.00924808822,0.025107750063216278,Bajo
2021,Agropecuario,Villavicencio,3350711126.2570043,109850165.46100026,589,-0.15028832732069436,150779.25464405425,0.03565671771555304,Bajo
2023,Transporte,Manizales,2164598285.5503798,62339879.71579156,202,0.1604307946569405,275655.00696673925,0.020828075129112365,Bajo
2022,Tecnologia,Bucaramanga,2449587384.8325367,135991520.68024272,808,0.30366406634502024,170914.6169641643,0.057497850075727476,Medio
2022,Manufactura,Pereira,191302471.938607,11779275.702805351,384,-0.22245760944437257,37135.77262935372,0.059271758203583984,Medio
2024,Educacion,Pereira,2725270645.441105,9334861.547949634,37,-0.06932178954360221,226205.17751483264,0.00247277746026527,Medio
2020,Manufactura,Bogota,2884009471.1876216,57514326.20852877,773,0.06534238130064751,59356.26180231403,0.01935189789325104,Alto
2021,Transporte,Villavicencio,3142255142.3578076,26509906.729383517,565,0.3603247948544891,40946.32591747748,0.007303353627354824,Bajo
2020,Transporte,Pereira,129128907.70782407,1960014.587821181,794,0.14367366933366776,2690.714516905353,0.014423270644265797,Bajo
2023,Manufactura,Manizales,391248475.62446266,13354140.407664752,713,-0.16507198987231603,18038.913846579057,0.03487797747417774,Medio
2024,Comercio,Manizales,1696881514.2629774,30296110.410984293,64,0.05961020806039771,373737.2652623673,0.012540061607118656,Bajo
2021,Tecnologia,Cucuta,2686205893.208481,28649557.681436587,553,0.13003678436054414,60060.55877382904,0.011543350668274197,Bajo
2021,Servicios,Cali,2081911271.8618479,63480279.959148735,339,-0.004621678613661778,311933.34215106134,0.030952940612636412,Alto
2022,Agropecuario,Cucuta,560346254.1191312,26252201.34602993,635,-0.11274991986205907,39672.63343728649,0.04306929693160069,Bajo
2024,Transporte,Cali,4120850677.397876,46588479.31626996,718,-0.06502981368132409,57535.93184103119,0.0106086518458296,Bajo
2021,Educacion,Villavicencio,2557855657.681868,155363640.07071638,555,0.003014780854673906,322843.66245705914,0.05473676226686768,Medio
2022,Manufactura,Bogota,290580776.34473,17439968.5159148,84,-0.28329391866171183,226110.08256030743,0.05258292160068233,Bajo
2023,Tecnologia,Cali,1299504412.8962712,14462059.652081495,173,0.07675324735699293,80125.45461327069,0.010403745940431282,Bajo
2020,Manufactura,Cucuta,2209465598.219329,52320725.61570499,1021,-0.2738549992417092,53865.47158351991,0.024721759732917764,Medio
2020,Educacion,Bucaramanga,3159236475.1093893,122136219.72907461,420,-0.1457151569486118,256182.086432888,0.03715373647616939,Alto
2023,Tecnologia,Villavicencio,3492633032.041956,224679726.71429735,748,-0.1859468544850519,310873.058670802,0.058594323469034516,Bajo
2021,Tecnologia,Bucaramanga,1568511250.0872436,80758557.83538036,215,0.2251478484178089,383713.93119152554,0.05369955818890917,Bajo
2023,Educacion,Bogota,394612490.92558426,9069629.554521907,1063,-0.14175450405519327,10505.924466511527,0.02596437153655508,Bajo
2023,Financiero,Cali,3021986895.958641,129750707.78865857,537,0.090247733013537,235744.09194662637,0.03833346559129092,Medio
2023,Manufactura,Villavicencio,3412051771.653481,159989844.86574346,984,0.07586712800882772,190468.69044327622,0.05271479186475572,Bajo
2020,Manufactura,Villavicencio,2647410556.6853933,56963597.95858405,1005,-0.09786647564501538,55329.3517064219,0.0197488149179866,Bajo
2020,Comercio,Barranquilla,883004630.3614471,6439082.450827221,926,-0.0010746952995827619,5106.923411990394,0.00628437074260285,Alto
2021,Tecnologia,Cucuta,179226955.15514383,7153506.912262479,1085,-0.16601696052904028,10822.579023348762,0.04098834003109298,Bajo
2021,Salud,Pereira,4436027112.500155,102067014.1958642,718,-0.02341778785284579,121328.64010117938,0.02051524542276724,Medio
2022,Tecnologia,Villavicencio,3785565988.431824,89340467.47758535,1010,0.16932875915328466,103157.6065464334,0.029065443508680542,Bajo
2022,Transporte,Cali,2515338557.3727875,20056856.633747514,154,0.027946597042612476,144926.2953767925,0.007878255677612498,Alto
2023,Educacion,Bucaramanga,1397537681.6464975,68042931.90890135,829,0.22631683809530767,100086.46757027558,0.050629763035262426,Alto
2020,Tecnologia,Cartagena,2688414363.099447,126053998.35435621,127,-0.04730111974164272,1048802.1615874365,0.05598229927001618,Medio
2020,Tecnologia,Bucaramanga,2334629710.24189,79031320.13356945,675,0.14586618476879734,123371.10716440159,0.03534828116251355,Alto
2023,Construccion,Bogota,1389851366.8490229,20610626.819793936,989,-0.3092037106612223,26825.46348793552,0.013976579346787199,Medio
2023,Manufactura,Manizales,298787435.8180646,6285089.04671902,596,-0.13802387539777583,10768.483085817428,0.01948667774200852,Bajo
2021,Salud,Cartagena,170664158.044337,6177508.90402091,1124,-0.04088754840206943,9798.057949663144,0.04431399979268239,Medio
2021,Comercio,Cucuta,3285294001.884525,9058803.821024159,438,-0.1617291313655074,27616.19369129082,0.0030198990077984836,Medio
2023,Tecnologia,Medellin,4051216801.9984946,20480191.631637532,335,-0.20729857225048154,53061.625192861604,0.006901497360227939,Alto
2023,Agropecuario,Cali,1205526266.2560756,39090689.93637283,416,0.2263962835792739,83557.76890096076,0.03503654004512368,Medio
2023,Transporte,Bucaramanga,3660175060.772211,90825752.84946065,726,0.2775728960107884,133204.82625207643,0.020081040910307896,Medio
2024,Manufactura,Pereira,737598096.7250923,44361400.442714855,63,0.21761680965813315,924546.0395190155,0.057111895961526694,Alto
2021,Manufactura,Cali,1764912548.0593002,45431228.892158814,1237,0.2421476311410759,54401.08411088849,0.025080486666523027,Bajo
2021,Educacion,Medellin,3515815352.7601542,21816126.689339172,607,0.31163346858115837,22804.34620519015,0.005444864853698394,Bajo
2021,Construccion,Cartagena,2404930974.149716,13790500.925690638,939,-0.1612458836563711,15598.969014028298,0.00683862803725996,Bajo
2023,Construccion,Cartagena,2237308174.8567595,69716557.9953093,909,0.08111928626328936,81634.51466697686,0.03359003523611748,Medio
2024,Financiero,Cali,5319540373.527645,294938010.64284897,250,0.03484234505258836,1165630.1658673182,0.06042541025093202,Bajo
2022,Comercio,Cucuta,1841988161.9610846,97102511.66558692,294,0.21927275816842018,505640.7311360616,0.053320727288088975,Bajo
2020,Manufactura,Cucuta,4465479245.668489,10189317.147764409,899,-0.10981569229245379,11481.16243198505,0.002446978595697495,Medio
2022,Comercio,Cucuta,258217070.97611156,5576842.997834958,735,-0.05063766964417845,6545.599389243709,0.02551369357428251,Medio
2021,Construccion,Bucaramanga,4944945146.644815,186878188.2851937,48,0.07941211351171218,3117058.0859474316,0.0357452155165029,Alto
2023,Manufactura,Manizales,1249395551.4902205,21256364.26212252,285,0.3705403244087169,81640.017602807,0.016044696338006485,Alto
2022,Salud,Barranquilla,385161401.75150913,1857832.9529344733,470,-0.08664858295272877,4120.309746175732,0.005000664451785189,Alto
2021,Comercio,Bogota,3506400334.9151597,219184298.53195885,95,0.0009869896923345792,2232130.3711724454,0.05789758575967515,Medio
2023,Agropecuario,Barranquilla,4376584858.335755,104136065.03833103,193,-0.15618795288968057,590528.3065187657,0.02409885877561529,Medio
2024,Agropecuario,Bogota,1779254475.415667,90029138.19527994,360,0.15616484823153726,189455.25408170297,0.04499470392964128,Bajo
2021,Manufactura,Bucaramanga,388731575.98260164,17712953.59267493,585,-0.0560154212129313,29651.69149328352,0.04298552749270329,Bajo
2021,Tecnologia,Barranquilla,1881971219.062096,21349663.931272082,524,-0.06108564630953908,36866.07485307042,0.00885103556453514,Medio
2024,Servicios,Bogota,4741315910.64266,151583780.21661696,923,0.03066709249607122,146017.96676194062,0.029373945720733288,Medio
2023,Educacion,Barranquilla,1973583073.4990928,7807410.014144309,87,-0.005401805116703809,90409.952248566,0.0030622694199192047,Bajo
2023,Comercio,Cali,3299942966.0963326,226970647.54771486,674,-0.1941263076505494,308452.93186796847,0.05291496739922803,Alto
2024,Manufactura,Cali,2408254992.976071,84255292.07469189,671,0.11728492442157393,85093.01643906295,0.030569336017329328,Alto
2024,Financiero,Cali,3801404404.8733478,142717423.03604564,276,0.031211500294082865,530354.6002211771,0.03387459556716805,Bajo
2024,Manufactura,Bogota,4423482744.6274605,18105598.657218058,345,0.11867416605117197,63237.08066850634,0.0039787752580995265,Bajo
2021,Servicios,Cali,3036532690.549559,139655399.92733034,277,0.3706536672482424,661545.4673013376,0.04718668504171913,Alto
2023,Agropecuario,Barranquilla,1270531399.4386647,50572835.54503996,353,-0.013285336152341946,151169.83573506755,0.029524002891568205,Bajo
2023,Agropecuario,Pereira,374939730.8769931,5373096.623142968,740,0.04796906959170869,7448.1451767615745,0.012264592450796865,Medio
2021,Salud,Pereira,3518420382.8700175,49452216.56912268,680,0.20310712055810445,60224.189604367624,0.016259466237737566,Bajo
2022,Manufactura,Villavicencio,68105243.6165124,1300257.6872383854,940,-0.18709938139593435,1309.6185243208008,0.015639330318700514,Bajo
2024,Agropecuario,Bucaramanga,3693050644.561875,78190954.26822796,712,0.11812855498104419,105365.62381528174,0.02313013721161418,Bajo
2024,Construccion,Medellin,4117010435.1678853,143013403.42607403,549,0.24912826395637205,213106.70475095307,0.029896357416180675,Bajo
2023,Servicios,Pereira,2520180646.819795,77297360.14031914,915,-0.0014314768120873393,94923.6371352477,0.032305170403916186,Medio
2024,Comercio,Cucuta,977299289.6839938,45115391.20364432,689,0.34532228985338465,69091.08664784128,0.04009189557590138,Bajo
2021,Servicios,Villavicencio,3244587996.7519474,140634060.8181308,727,0.16491304166312318,180544.17592386485,0.048304305531106866,Bajo
2024,Financiero,Manizales,1572236957.1835911,38761067.99112536,815,-0.05978542690031525,37541.45231137325,0.020912856359772115,Medio
2023,Salud,Medellin,1688703971.851833,76807235.86569926,153,0.3117414889218803,545129.5811212112,0.04092051929027886,Bajo
2023,Tecnologia,Pereira,4193437969.647024,51228253.16750917,448,0.13359737710466846,105208.0062373333,0.01323460539995652,Bajo
2023,Construccion,Cucuta,78836875.79128389,2308780.777162065,129,0.18762229336807845,18424.69382505894,0.0263201071069572,Bajo
2021,Transporte,Cali,2459872575.4380965,88931431.86546585,541,0.26238177145606584,235327.7344791417,0.02957691792004318,Bajo
2023,Tecnologia,Bucaramanga,3210557147.759032,54215479.761537395,268,0.2534179664080368,149289.85358563662,0.017531306587143535,Medio
2024,Agropecuario,Bucaramanga,712492018.0245012,14213929.563613905,453,0.1831603969013298,28781.157369027722,0.023421304888581497,Medio
2021,Construccion,Medellin,3507611648.2726164,170131084.51435164,332,-0.18124163646606095,294427.3655512269,0.04724860191935717,Bajo
2024,Educacion,Villavicencio,1340507449.73671,27263519.909708735,1036,0.43676025511006195,40765.424020282386,0.029615253745497578,Medio
2024,Comercio,Cartagena,1448537394.0586517,3718338.186421165,1197,-0.07720623561205832,4116.9549392791,0.0028868024445981213,Medio
2021,Construccion,Cali,3295634768.5179405,175822797.5120003,489,-0.21048914619227746,250587.8506001133,0.04934559746814115,Bajo
2024,Salud,Medellin,4254195625.178486,15009202.339962289,724,-0.19580446000601698,25163.603949378885,0.003745011821093933,Bajo
2020,Salud,Cucuta,2406356400.1433954,66152004.50193228,333,-0.21732663391716134,166976.40109910903,0.02866765816649177,Bajo
2021,Manufactura,Barranquilla,43230632.72705301,196330.1750212752,760,-0.07766373747026831,285.45763175977083,0.0040481900628920485,Medio
2022,Tecnologia,Pereira,2581646214.4374433,121351584.1018567,71,0.3002102650858747,1658861.601810846,0.03836694547572211,Bajo
2020,Construccion,Pereira,3777500957.1375785,107588181.84042726,735,0.24254438969725975,152003.61747787744,0.025760292076167514,Bajo
2022,Construccion,Villavicencio,2726317059.4001813,155233208.71914178,490,0.18109643872637526,351933.03412640054,0.05040565525443371,Bajo
2022,Educacion,Cali,1803266410.9469419,89464623.1710273,970,0.24308747451375565,76427.82975754465,0.045002398956756194,Bajo
2021,Comercio,Manizales,2606865270.0894313,124603397.00558543,805,0.11988808425705552,198059.55388812628,0.05099427812405919,Alto
2022,Construccion,Cucuta,5095417138.435024,139486522.3872293,203,-0.06672079559881308,613011.2251112155,0.027849303515752304,Medio
2020,Salud,Bucaramanga,545867415.6807632,20681526.969322395,964,0.14764128857077694,33227.28450929499,0.04564222158223073,Medio
2020,Agropecuario,Cartagena,3307409585.1002655,152581861.67844996,171,0.3248659353141641,1041676.5949090045,0.05933516631530913,Alto
2021,Salud,Bogota,500924891.8137296,29660671.137505226,500,-0.0907639926328999,52912.431713106824,0.048582160290367965,Bajo
2020,Tecnologia,Pereira,4063384400.2114067,130977136.74443538,84,0.037959915410763254,1360299.6655306628,0.026624926880852835,Medio
2023,Construccion,Bogota,2707035415.2536283,167667811.97948748,746,0.019852342157779673,174529.3703596576,0.058687648788961606,Medio
2023,Servicios,Bogota,3963914333.84023,236729616.81993836,217,0.0666749788223229,898523.0349559772,0.044928310706872046,Medio
2022,Financiero,Bucaramanga,3506477669.195183,37885962.400910094,243,0.17666851193403926,115792.32582355231,0.011106668851621189,Bajo
2024,Tecnologia,Bogota,78755854.48400347,678962.0066291859,712,0.030893908075369462,976.4812780837781,0.008290027054670671,Bajo
2023,Manufactura,Cartagena,1352110586.853027,41022591.787636235,408,-0.202498766403445,77693.6687488476,0.027722536374818245,Bajo
2021,Agropecuario,Bogota,1852458224.6380389,76738224.22877279,441,-0.05837116473468362,165155.8130122316,0.03535645689935241,Bajo
2020,Agropecuario,Barranquilla,1667961284.5101166,24167410.43904726,450,0.3544145928608304,45526.22657177313,0.01084949030769174,Bajo
2024,Transporte,Cali,5054362692.842913,207878726.78920552,951,0.4077736453994678,241148.4667726406,0.04752979155354298,Medio
2022,Educacion,Manizales,49660969.64703971,2579231.0550795635,301,-0.11117682331442166,5977.161947940534,0.04427432545688068,Medio
2024,Construccion,Villavicencio,3863234082.6186028,16015414.372817932,818,0.19288866149491235,20425.315668370044,0.004200323865176888,Bajo
2024,Comercio,Cali,3357621877.939341,8486770.578164952,595,0.24262720928745438,11279.69709960206,0.0026481686381397,Bajo
2024,Agropecuario,Barranquilla,3791756832.7536755,188505733.4300596,404,0.12620594572936433,516692.07657002425,0.049814178616672616,Bajo
2020,Construccion,Pereira,4002457145.0507183,150561479.00338864,147,0.24059038785111067,1044841.3933432825,0.03642386564454199,Medio
2021,Construccion,Pereira,1572105937.1928592,29577459.044192795,1090,0.25395920955539286,29891.15323980126,0.019148510529266503,Medio
2023,Agropecuario,Bucaramanga,5135217063.892769,40656017.99865743,219,0.28500602200140607,239542.05001343353,0.009034881554174076,Alto
2023,Construccion,Bogota,177581339.60400325,5886907.447856092,139,-0.15538572097164371,25122.517900594765,0.02552414801746444,Bajo
2020,Servicios,Cali,5316387878.205783,190315159.46649182,233,0.07287462418702953,475871.699677539,0.03891595440595439,Bajo
2023,Salud,Bogota,3617125503.1913886,92998806.09908819,375,0.4427796190474125,206096.38339136832,0.022613850411566078,Bajo
2022,Agropecuario,Villavicencio,606798049.3988667,35113731.348373204,171,0.05031640682128899,262461.46673418506,0.057770318658931404,Bajo
2022,Tecnologia,Barranquilla,1719037322.000303,88566985.09727657,327,0.14902736129987826,240479.70388788206,0.05052161675045946,Bajo
2021,Educacion,Villavicencio,3672679115.838899,199684464.37617669,310,0.12897597253581486,637150.695980805,0.04938061418372912,Alto
2022,Manufactura,Bogota,239725076.99891642,8040981.528906159,994,0.05634753143823917,9204.752921122838,0.03274090642665746,Bajo
2022,Agropecuario,Manizales,1292020615.851049,34697309.62572188,118,0.05819955276901236,296471.4363428855,0.023560236623084665,Bajo
2023,Educacion,Villavicencio,1713899604.6626377,64150470.93139033,153,0.1959068939084569,316293.37697380694,0.036351891045541436,Bajo
2023,Construccion,Bucaramanga,1222640027.1769803,16914851.248613514,148,-0.07436110485028534,78654.23923542362,0.011649000457629809,Alto
2020,Construccion,Villavicencio,4679926142.646733,130126279.12765577,279,0.05452457553942579,635389.1434683553,0.02776926292890564,Medio
2023,Financiero,Pereira,1556974815.2802057,46656430.08413479,972,0.10871974384038147,52323.69865008181,0.030518149074388285,Bajo
2021,Salud,Cali,4715157614.346693,19670246.547492974,984,-0.2430963117103071,20803.93554233405,0.004039141255948495,Bajo
2021,Servicios,Bogota,487408247.12692916,16389041.558981748,217,-0.21926106715620025,74395.25067829769,0.025199924960901322,Medio
2020,Tecnologia,Villavicencio,1671775307.3706625,88694389.18876168,113,-0.07052565344020625,740210.6071187494,0.0442218286061026,Bajo
2023,Salud,Manizales,1352287529.06835,48225411.99738915,608,0.09898979152474012,55272.97529267414,0.03285673791708589,Medio
2024,Comercio,Pereira,3311832068.6496844,94420550.98839352,383,-0.09308191644597243,338968.79431556014,0.028735946960314406,Bajo
2022,Construccion,Pereira,299863224.5769672,4271167.244363899,667,0.4463600903432077,5775.129355268725,0.014410504186301996,Bajo
2024,Transporte,Pereira,2542069268.0905843,164819115.56298476,29,0.09906874489647453,3848076.5895783226,0.056643690280733995,Bajo
2021,Manufactura,Bogota,973338730.4456171,5794266.49008699,202,-0.02522379468290186,24774.973789456242,0.005480676748144003,Bajo
2022,Comercio,Bucaramanga,2134154502.3880498,96021847.26386176,480,-0.08473925263639816,232431.76231758995,0.038333939516283166,Medio
2024,Salud,Pereira,857026267.1498946,4991775.417955534,772,0.19247415600285667,4143.3876249855775,0.005600325530666758,Medio
2021,Agropecuario,Medellin,1226916816.930836,58726655.14898029,909,-0.26714475228224105,64243.79028665065,0.04610667099747247,Medio
2021,Salud,Cali,2413401919.858884,163565716.0673626,621,-0.14900334696011786,192774.18121432964,0.0579500504298318,Medio
2020,Manufactura,Barranquilla,3009073885.504122,141051353.58333465,961,0.20358698592079105,177086.13948580835,0.06318707594784455,Bajo
2021,Salud,Cali,2545132174.3098702,82797871.90325835,1024,-0.03784694168385677,99509.1618599381,0.037117718320792956,Bajo
2023,Salud,Medellin,552753293.2941898,4373792.312607365,316,0.19985666226086846,15155.930715044997,0.007992834195247128,Bajo
2022,Servicios,Cartagena,2140246276.0675378,20201548.926318422,635,0.3007454962241726,22750.768313182714,0.008776275935069031,Medio
2024,Agropecuario,Medellin,2146347259.5760133,90273569.57388005,906,0.012646962862735742,100530.12290430747,0.03489771261775792,Bajo
2021,Agropecuario,Barranquilla,2890853943.6868467,80179948.63633762,45,-0.18331018058459883,1575002.6057729234,0.027929004822895877,Bajo
2022,Manufactura,Pereira,4553974673.301768,170706506.00075042,500,0.3341958475495534,338509.15639226977,0.03891993425119944,Medio
2020,Agropecuario,Cali,2521080527.5472536,95482128.04716434,976,0.19602615786345118,104088.87210429567,0.03726831340682327,Bajo
2024,Financiero,Bucaramanga,807385909.1502769,29622508.00216689,978,-0.009330186781479628,39903.24443504721,0.030506169066611345,Bajo
2023,Servicios,Cali,2348866181.42502,131171070.73412092,56,-0.10297885722970485,2277122.8606920643,0.047791480731265136,Bajo
2020,Comercio,Bogota,1732017325.9806027,58183721.57288599,468,-0.23591252620948316,113396.52197649593,0.03635902578358722,Medio
2023,Transporte,Cartagena,1171444113.8456423,45036139.76629826,44,0.13009951921469076,1220180.8028627508,0.030581089984910558,Bajo
2022,Construccion,Villavicencio,1937442030.8480394,92739419.59825228,589,0.22267613549568763,159862.65745196058,0.04827823920064727,Bajo
2024,Transporte,Bogota,4082463127.958125,230997536.00050113,112,-0.09319320923796992,1596068.808177094,0.04814181585404012,Bajo
2023,Manufactura,Pereira,2492246038.333551,63331010.61954099,27,0.0336300146894363,2651098.4576594234,0.0220234881353381,Bajo
2023,Comercio,Cucuta,4193244000.8095613,114693001.14330517,115,-0.0803605434767451,1063047.2868809255,0.02977672597637472,Bajo
